project,url,entity type,body,entity,notes
microsoft/vscode,https://github.com/microsoft/vscode/issues/396#issuecomment-248089919,file_name,"I would expect that vscode would take (and maybe merge) the settings of the closest parent directory like a lot of config files (.eslint, .gitignore, .editorconfig, tsconfig.json, 'package.json` ....).
So, when I open /root, then any file in root/server/ should be handled as if I would open root/server/ directly. The simplest solution would be to stop searching for settings in parent directories one a .vscode/settings.json file is found.",.editorconfig,just extracted relevant text
microsoft/vscode,https://github.com/microsoft/vscode/issues/396#issuecomment-248089919,file_name,"I would expect that vscode would take (and maybe merge) the settings of the closest parent directory like a lot of config files (.eslint, .gitignore, .editorconfig, tsconfig.json, 'package.json` ....).
So, when I open /root, then any file in root/server/ should be handled as if I would open root/server/ directly. The simplest solution would be to stop searching for settings in parent directories one a .vscode/settings.json file is found.",tsconfig.json,just extracted relevant text
microsoft/vscode,https://github.com/microsoft/vscode/issues/396#issuecomment-248089919,file_name,"I would expect that vscode would take (and maybe merge) the settings of the closest parent directory like a lot of config files (.eslint, .gitignore, .editorconfig, tsconfig.json, 'package.json` ....).
So, when I open /root, then any file in root/server/ should be handled as if I would open root/server/ directly. The simplest solution would be to stop searching for settings in parent directories one a .vscode/settings.json file is found.",.vscode/settings.json,just extracted relevant text
microsoft/vscode,https://github.com/microsoft/vscode/issues/396#issuecomment-248089919,file_name,"I would expect that vscode would take (and maybe merge) the settings of the closest parent directory like a lot of config files (.eslint, .gitignore, .editorconfig, tsconfig.json, 'package.json` ....).
So, when I open /root, then any file in root/server/ should be handled as if I would open root/server/ directly. The simplest solution would be to stop searching for settings in parent directories one a .vscode/settings.json file is found.",package.json,just extracted relevant text
facebook/create-react-app,https://github.com/facebook/create-react-app/pull/5491#issuecomment-438286814,file_name,"Also, regarding the tweet you shared, I see that part of that solution involves updating the service-worker file itself to add the message event handler. So this would require using something to customize C-R-A's generated service-worker file?",service-worker,
facebook/create-react-app,https://github.com/facebook/create-react-app/pull/2285#issue-230144978,file_name,"Given src/components/Button/Button.module.css with a class .primary {}, the generated classname will be src-components-Button__Button-module___primary.",src/components/Button/Button.module.css,
facebook/create-react-app,https://github.com/facebook/create-react-app/pull/2285#issuecomment-303583427,file_name,"I think so, but your dropdown file will need to be called bootstrap/scss/dropdown.modules.scss to be localised.",bootstrap/scss/dropdown.modules.scss,
facebook/create-react-app,https://github.com/facebook/create-react-app/pull/2285#issuecomment-303765639,file_name,Updated to now use module.css,module.css,
facebook/create-react-app,https://github.com/facebook/create-react-app/pull/2285#discussion_r118331178,file_name,There must be some other way the components are being loaded for the e2e tests outside of integration/webpack.test.js,integration/webpack.test.js,
ytdl-org/youtube-dl,https://github.com/ytdl-org/youtube-dl/pull/7584#issuecomment-158578579,file_name,"Unfortunately the developer instructions don't help with running python.py on windows. I have always gotten this error when following the directions to simply grab the entire dist and run ""python youtube-dl.py"":",youtube-dl.py,just extracted relevant text
ytdl-org/youtube-dl,https://github.com/ytdl-org/youtube-dl/pull/25734#issuecomment-665059728,file_name,visit https://github.com/xarantolus/youtube-dl switch to branch fixYTSearch code > download zip > https://github.com/xarantolus/youtube-dl/archive/fixYTSearch.zip,https://github.com/xarantolus/youtube-dl/archive/fixYTSearch.zip,just extracted relevant text
ytdl-org/youtube-dl,https://github.com/ytdl-org/youtube-dl/pull/8497#issuecomment-186822670,file_name,"Something ""bad"" about this change is that all pull request that add a extractor would need to be updated. So I want to expose the rationale for the change: I initially started by creating a new youtube_dl/lazy_extractors.py file and changed all from .extractor import <something> to:",youtube_dl/lazy_extractors.py,just extracted relevant text
ytdl-org/youtube-dl,https://github.com/ytdl-org/youtube-dl/pull/8497#issuecomment-187320408,file_name,"Currently, it's impossible to make py2exe Windows build with lazy extractors enabled since devscripts/make_lazy_extractors.py is only called via Makefile that is not used in Windows build. Ideally single python setup.py py2exe should still be kept enough for a py2exe build.",devscripts/make_lazy_extractors.py,
ytdl-org/youtube-dl,https://github.com/ytdl-org/youtube-dl/pull/8497#issuecomment-187320408,file_name,"Currently, it's impossible to make py2exe Windows build with lazy extractors enabled since devscripts/make_lazy_extractors.py is only called via Makefile that is not used in Windows build. Ideally single python setup.py py2exe should still be kept enough for a py2exe build.",setup.py,
ytdl-org/youtube-dl,https://github.com/ytdl-org/youtube-dl/pull/25717#issuecomment-663842184,file_name,"When specifying an output file with a .mp3 extension, the conversion step from WEBM or M4A to MP3 is skipped because ffmpeg assumes the audio format is already correct. In the logs this can be observed by the [ffmpeg] Post-process file test.mp3 exists, skipping message. Additionally ffprobe shows the webm file format",test.mp3,just extracted relevant text
ytdl-org/youtube-dl,https://github.com/ytdl-org/youtube-dl/pull/25717#issuecomment-647078595,file_name,"This fix works for me! One thing that might need to be tweaked is to have it strip the original thumbnail extension when converting - right now it leaves a file thumbnail.webp.jpg, and it could instead name it thumbnail.jpg",thumbnail.webp.jpg,
ytdl-org/youtube-dl,https://github.com/ytdl-org/youtube-dl/pull/25717#issuecomment-647078595,file_name,"This fix works for me! One thing that might need to be tweaked is to have it strip the original thumbnail extension when converting - right now it leaves a file thumbnail.webp.jpg, and it could instead name it thumbnail.jpg",thumbnail.jpg,
ytdl-org/youtube-dl,https://github.com/ytdl-org/youtube-dl/pull/25717#issuecomment-658679812,file_name,youtube-dl seems to save the downloaded opus file as test.mp3 and skips converting the audio to actual mp3 format. This breaks ffmpeg when it tries to look for mp3 streams in an opus file.,test.mp3,just extracted relevant text
angular/angular.js,https://github.com/angular/angular.js/issues/17163#issue-1057815436,issue_number,"The alternative to this labor intensive task is pinning marked to 0.3.6` as is done in PR #17141
",#17141,
angular/angular.js,https://github.com/angular/angular.js/issues/17117#issuecomment-805037306,issue_number,"For now, using the work-around mentioned in #17117 (comment) should be sufficient. We might re-visit this if something changes in the future (for example, if the work-around stops being available).",#17117,
angular/angular.js,https://github.com/angular/angular.js/issues/16917#issue-524531496,issue_number,Could be related with https://github.com/angular/angular.js/issues/16916 due to ambiguity of the selected option which should be displayed.,https://github.com/angular/angular.js/issues/16916,What to do with url issue_numbers?
angular/angular.js,https://github.com/angular/angular.js/issues/16586#issuecomment-394268716,issue_number,"The behavior is intentional: #7736 I can see how this can be confusing / unwanted, but it's an either-or situation and we've ""fixed"" this behavior, so we cannot go back. Why exactly is it a problem for your app that the model us updated @amiteshhh ?",#7736,
angular/angular.js,https://github.com/angular/angular.js/issues/16586#issuecomment-516835046,issue_number,"I agree that the ng-model value should be updated in this particular case (as fixed in #7736), but I don't think the ng-change should be fired.",#7736,
angular/angular.js,https://github.com/angular/angular.js/issues/16348#issuecomment-472369473,issue_number,I'm now working around it by using a separate member of $scope in which I store the sorted and filtered rows for my table per your suggestion above (#16348 (comment)) instead of using | orderBy:foo | filter:bar.,#16348,
angular/angular.js,https://github.com/angular/angular.js/issues/15201#issuecomment-250722286,issue_number,"Note, that there has been a change wrt ngModelOptions. In v1.5.x, an element would inherit its ancestor's ngModelOptions only if it didn't have its own ngModeOptions. Since v1.6.x (yet to be released), the inheritance is more granular, so even if an element has its own ngModelOptions, it will still inherit specific properties that it doesn't have.
(The related PR is #10922.)",#10922,
angular/angular.js,https://github.com/angular/angular.js/issues/15348#issuecomment-357681341,issue_number,"However, here's a plunker with an ngMessages version that includes the changes to #16406 and also a listener that checks takes into account the async operations when ngAnimate is included:",#16406,
angular/angular.js,https://github.com/angular/angular.js/issues/15369#issuecomment-260328795,issue_number,See angular/code.angularjs.org#38 for the version-data.js update for code.angularjs.org,angular/code.angularjs.org#38,
vuejs/awesome-vue,https://github.com/vuejs/awesome-vue/issues/3544#issuecomment-745348136,issue_number,The link to vue-ctk-date-time-picker in the table above points to vue-prism-editor. Correct link in #3544 (comment),#3544,
vuejs/awesome-vue,https://github.com/vuejs/awesome-vue/issues/3544#issuecomment-759264678,issue_number,Three JS can also give migration problems: mrdoob/three.js#21075,mrdoob/three.js#21075,
vuejs/awesome-vue,https://github.com/vuejs/awesome-vue/issues/3544#issuecomment-771721938,issue_number,"@benmo1602 Not that I know of no, there is a request for it surmon-china/vue-codemirror#124.
Can you try out your hand at a Pull Request?",surmon-china/vue-codemirror#124,
moby/moby,https://github.com/moby/moby/issues/42973#issue-1037844531,issue_number,"When using the btrfs storage driver, container deletion is slow. Deleting one container based on Debian 11 takes 3-4 minutes. Attaching strace to dockerd, I can see that this is because it is traversing each layer and calling fstat on each file. The reason for this appears to be because of #15801, where in some cases, there would be recursive subvolumes present, and those subvolumes need to be deleted first. The code that does this is here.",#15801,
moby/moby,https://github.com/moby/moby/issues/42973#issuecomment-953991404,issue_number,"That said; I'm actually looking at the changes in #15801, and perhaps I'm reading the code wrong, but I have a feeling there's a bug in there;",#15801,
moby/moby,https://github.com/moby/moby/issues/42973#issuecomment-955596540,issue_number,Looks like #36536 made these changes.,#36536,
moby/moby,https://github.com/moby/moby/issues/42953#issuecomment-947772836,issue_number,"I see there's two open issues in runc that could be related; opencontainers/runc#2586, and opencontainers/runc#1914. The last one looks quite similar to the error you're describing (init-p: connection reset by peer), and can be related to your kernel / system's configuration having limits set too low (there's some issues linked to that ticket that may provide more details)",opencontainers/runc#2586,
moby/moby,https://github.com/moby/moby/issues/42953#issuecomment-947772836,issue_number,"I see there's two open issues in runc that could be related; opencontainers/runc#2586, and opencontainers/runc#1914. The last one looks quite similar to the error you're describing (init-p: connection reset by peer), and can be related to your kernel / system's configuration having limits set too low (there's some issues linked to that ticket that may provide more details)",opencontainers/runc#1914,
moby/moby,https://github.com/moby/moby/issues/42619#issuecomment-883760773,issue_number,"As stated in opencontainers/runtime-spec#1052 (comment), I have already discussed how to implement this feature in opencontainers/runtime-spec#1047",opencontainers/runtime-spec#1052,
moby/moby,https://github.com/moby/moby/issues/42619#issuecomment-883760773,issue_number,"As stated in opencontainers/runtime-spec#1052 (comment), I have already discussed how to implement this feature in opencontainers/runtime-spec#1047",opencontainers/runtime-spec#1047,
moby/moby,https://github.com/moby/moby/issues/41827#issue-771588562,issue_number,"When a container logs a lot and there is a client attached to it that does not read it's output, that container will eventually block on write as it's output buffer fills up - this was discussed in #22502. However, if such a container stops - either due to it's main process exiting by itself or due to being killed with docker kill or by sending a death signal - the container will remain in docker ps and all operations on it (docker exec, docker kill etc.) will get stuck. It will remain in that state until that attached client goes away (detaches or exits). If client remains attached, container will be in such ""zombie"" state for arbitrarily long time.",#22502,
moby/moby,https://github.com/moby/moby/issues/41715#issuecomment-733976493,issue_number,"Another option would be to build directly from a remote git repository and specify an (alternative) Dockerfile from stdin, however, unfortunately BuildKit currently does not support this option (see #38254)",#38254,
moby/moby,https://github.com/moby/moby/issues/41044#issuecomment-635882764,issue_number,"Opened moby/buildkit#1514. After that's merged, it needs to be vendor in the 19.03 branch in this repository to resolve the issue for 19.03",moby/buildkit#1514,
microsoft/PowerToys,https://github.com/microsoft/PowerToys/issues/12381#issuecomment-884325217,issue_number,"Trying to figure out #12455 and this includes changing the logic that the setting page touches, as well.
Is it just the opacity change mentioned or did you notice something else?
I'll try to get it functional just to unblock testing #12455",#12455,
microsoft/PowerToys,https://github.com/microsoft/PowerToys/issues/12381#issuecomment-884328743,issue_number,"This is not what is causing #12455 , it's just useful to have fixed to test.
I'll give it a quick try and get back to you if I find any issues. Thank you.",#12455 ,
microsoft/PowerToys,https://github.com/microsoft/PowerToys/issues/12381#issuecomment-884348169,issue_number,"I've opened this PR: #12459
It fixes just what is needed to get #12455 testing unblocked for @yuyoyuppe .",#12455 ,
microsoft/PowerToys,https://github.com/microsoft/PowerToys/issues/12381#issuecomment-884348169,issue_number,"I've opened this PR: #12459
It fixes just what is needed to get #12455 testing unblocked for @yuyoyuppe .",#12459,
microsoft/PowerToys,https://github.com/microsoft/PowerToys/issues/14576#issuecomment-975106099,issue_number,"Maybe #14356
What resolution and the DPI scale are your monitor using?",#14356,
microsoft/PowerToys,https://github.com/microsoft/PowerToys/issues/14587#issuecomment-975682501,issue_number,"I'm linking this issue to #3278 to centralize the discussion thread, please go to that thread for discussion.",#3278,
microsoft/PowerToys,https://github.com/microsoft/PowerToys/issues/14566#issuecomment-975180135,issue_number,Thank you for your issue! We've linked your report against another issue #13035,#13035,
microsoft/PowerToys,https://github.com/microsoft/PowerToys/issues/13657#issue-1018612850,issue_number,Raised by @espresso3389 in PR #13550. Converting to issue for loc team to triage.,#13550,
microsoft/PowerToys,https://github.com/microsoft/PowerToys/issues/14440#issuecomment-968737009,issue_number,refer #14356,#14356,
rust-lang/rust,https://github.com/rust-lang/rust/issues/91135#issue-1060431731,issue_number,I tried compiling the post-03 branch of blog os with cg_clif to test inline assembly support @nbdd0121 implemented in bjorn3/rustc_codegen_cranelift#1206.,bjorn3/rustc_codegen_cranelift#1206,
rust-lang/rust,https://github.com/rust-lang/rust/issues/89725#issuecomment-940187415,issue_number,"Thanks for the report! I believe this is a duplicate of #89725, so closing in favor of that.
There is likely a fix that is missing in the beta compiler that is in the latest master branch. However, I wasn't able to narrow it down to a specific PR.",#89725,
rust-lang/rust,https://github.com/rust-lang/rust/issues/89725#issuecomment-940367941,issue_number,"Oops, yea, copy-and-paste error. Meant to link #89564.",#89564,
rust-lang/rust,https://github.com/rust-lang/rust/issues/90752#issuecomment-964824217,issue_number,Bisection reveals that this issue is introduced in #68528.,#68528,
rust-lang/rust,https://github.com/rust-lang/rust/issues/90752#issuecomment-964824217,issue_number,"I filed #90756 to disable precise_enum_drop_elaboration by default, and we can turn this back on once the issue is fixed.",#90756,
rust-lang/rust,https://github.com/rust-lang/rust/issues/90752#issuecomment-965822895,issue_number," Things get more complex when raw pointers and unsafe code is involved (see #90718), but the original behavior was correct for realistic code.",#90718,
rust-lang/rust,https://github.com/rust-lang/rust/issues/90752#issuecomment-965822895,issue_number,"I was a bit surprised that the second match statement was necessary to make the bug manifest. Without the partial move of (_1 as Some).0 into _x, the drop of _1 is a shallow one (its subpaths aren't considered), and since _1 is still initialized (only its variants are cleared by #68582), everything gets dropped correctly.",#68582,
rust-lang/rust,https://github.com/rust-lang/rust/issues/90752#issuecomment-965822895,issue_number,Perhaps there are even more cases where this fix falls short. I've opened a PR that implements this (#90788) so I can discuss it further with the compiler team.,#90788,
rust-lang/rust,https://github.com/rust-lang/rust/issues/90638#issue-1046268126,issue_number,This is related to #89196 and #85636 ; but is not the same issue: #85636 is already resolved and #89196 is dealing with a more complex case where inference is lacking.,#89196,
rust-lang/rust,https://github.com/rust-lang/rust/issues/90638#issue-1046268126,issue_number,This is related to #89196 and #85636 ; but is not the same issue: #85636 is already resolved and #89196 is dealing with a more complex case where inference is lacking.,#85636,
rust-lang/rust,https://github.com/rust-lang/rust/issues/90595#issuecomment-962561730,issue_number,"Another similar, albeit not identical, issue with ManuallyDrop: #79914",#79914,
rust-lang/rust,https://github.com/rust-lang/rust/issues/90400#issuecomment-955067328,issue_number,"If you use a non-associated type alias instead of a GAT, the async and FnOnce versions still ICE but the custom trait version doesn't. See #90409",#90409,
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/issues/28742#issuecomment-973908573,issue_number,There have been some changes to GC metrics in Micrometer 1.7.x such as micrometer-metrics/micrometer#2560. ,micrometer-metrics/micrometer#2560,
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/issues/28595#issuecomment-966274144,issue_number,"Yes, you may need 2.5.5 or later as it contains #27900.",#27900,
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/issues/28045#issuecomment-922118917,issue_number,"In 2.6.x, we might be able to make use of the support added in #27840 to sanitize data from the spring.application.json property source if the key matches the configured keysToSanitize or the default ones.",#27840,
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/issues/26332#issuecomment-830328728,issue_number,"We started with a desire to put some of the more specific items like the existing Cloning the git repository on Windows and the suggestions in #25814 (comment) and #26309 on a wiki page to make them easier and faster to document, but ended up thinking it would be better to keep the ""Working with the Code"" content in one place.",#26309 ,
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/issues/26332#issuecomment-830328728,issue_number,"We started with a desire to put some of the more specific items like the existing Cloning the git repository on Windows and the suggestions in #25814 (comment) and #26309 on a wiki page to make them easier and faster to document, but ended up thinking it would be better to keep the ""Working with the Code"" content in one place.",#25814,
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/issues/4003#issuecomment-142439017,issue_number,I'll need additional infos about JVM and JDK possibly but nevertheless I am looking at it right now (reactor/reactor#551 (comment)),reactor/reactor#551,
freeCodeCamp/freeCodeCamp/,https://github.com/freeCodeCamp/freeCodeCamp/pull/16544#issue-290123504,issue_number,"As part of #16519 --
npm run unpack extracts challenges into separate files for easier viewing and editing. The files are .gitignored and will not be checked in, and all mongo seed importing will keep using the existing system; this is essentially a tool for editing challenge.json files. These HTML files are self-contained and run their own tests -- open a JS console to see the test results.
npm run repack gathers up the unpacked/edited HTML files into challenge-block JSON files.",#16519,
freeCodeCamp/freeCodeCamp/,https://github.com/freeCodeCamp/freeCodeCamp/pull/40518#issuecomment-750178234,issue_number,"Sure, I think it was this one: #39286
The issue was that the preview would wipe out the fcc console while the tests were running.",#39286,
freeCodeCamp/freeCodeCamp/,https://github.com/freeCodeCamp/freeCodeCamp/pull/40518#issuecomment-750861901,issue_number,"@moT01 Regarding the above issue of when an /edit/ link is submitted in the solution input, is #40225 enough to cover this?
@ojeytonwilliams I will still look into the sanitization, but is that perhaps a separate PR?",#40225,
freeCodeCamp/freeCodeCamp/,https://github.com/freeCodeCamp/freeCodeCamp/pull/43429#issue-992956585,issue_number,"Checklist:
I have read freeCodeCamp's contribution guidelines.
My pull request has a descriptive title (not a vague title like Update index.md)
My pull request targets the main branch of freeCodeCamp.
I have tested these changes either locally on my machine, or GitPod.
Closes #43427",#43427,
freeCodeCamp/freeCodeCamp/,https://github.com/freeCodeCamp/freeCodeCamp/pull/43429#issuecomment-933562055,issue_number,"@raisedadead we've discussed this a bit before: #42596 (comment)
The TL;DR was we considered NGINX, routing inside the app and a separate redirection 'layer' (i.e. serve). The conclusion was that the order of preference was app routing > serve > NGINX, but we tried to get Gatsby to handle the redirects and failed.
Unless you've changed your mind about this, I'm fine with continuing to use serve until either Gatsby changes or we migrate to something else that allows us to handle the redirection in the app. What do you reckon?",#42596,
freeCodeCamp/freeCodeCamp/,https://github.com/freeCodeCamp/freeCodeCamp/issues/42256#issuecomment-864511143,issue_number,Hey @Mvrs Please go through #42476 and see which files I've already worked on. Let me know which other ones you want to take up and I'll edit you in,#42476,just extracted relevant sentence
freeCodeCamp/freeCodeCamp/,https://github.com/freeCodeCamp/freeCodeCamp/issues/42256#issuecomment-868767201,issue_number,"Hey friends,
I'm going to try to land #42635 today, which will aim to resolve the existing linter issues, remove as many eslint-disable lines as possible, and get the client into a state where it builds.
Once this lands, we can rebase our open migration PRs and ensure we continue to pass our CI. 🙂",#42635 ,
freeCodeCamp/freeCodeCamp/,https://github.com/freeCodeCamp/freeCodeCamp/issues/42256#issuecomment-938703493,issue_number,"Closed with new, cleaner issue to track: #43778",#43778,
freeCodeCamp/freeCodeCamp/,https://github.com/freeCodeCamp/freeCodeCamp/issues/42256#issuecomment-868771311,issue_number,@nhcarrigan I'll have #42636 redone after that then?,#42636,
freeCodeCamp/freeCodeCamp/,https://github.com/freeCodeCamp/freeCodeCamp/issues/42256#issuecomment-882546081,issue_number,"Hey everyone, I just wanted to make the warning a bit more visible. Any file that's not just used by the client will not be migrateable (yet), due to the lack of tooling mentioned in #42892. If a file is directly used by gatsby-config, gatsby-node or by anything outside of the client directory, then it will be used without compilation and so cannot be migrated yet.
Sorry about the inconvenience, but those files will need to wait for the additional tooling.",#42892,
freeCodeCamp/freeCodeCamp/,https://github.com/freeCodeCamp/freeCodeCamp/issues/42256#issuecomment-922406454,issue_number,"Hi! I just added a PR (#43490) migrating ActionRow.js. My first open source PR ever, so please let me know if there's anything I can improve!",#43490,
freeCodeCamp/freeCodeCamp/,https://github.com/freeCodeCamp/freeCodeCamp/pull/43429#issue-992956585,issue_number,"Checklist:
I have read freeCodeCamp's contribution guidelines.
My pull request has a descriptive title (not a vague title like Update index.md)
My pull request targets the main branch of freeCodeCamp.
I have tested these changes either locally on my machine, or GitPod.
Closes #43427",#43427,
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/issues/22#issuecomment-237809269,issue_number,If you want you can cotribute also to let to compile with an opensource alternative. See #22 (comment),#22,
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/issues/22#issuecomment-163151152,issue_number,"/cc @ptillet @gongzg Is there any interest in this by Intel? I really hope that we don't fragment OPENCL here like in Caffe where we have an AMD fork, Intel unmerged PRs, another semi-unofficial AMD PR, and a long staging user PR (plus two old abandoned Opencl efforts). If somebody is interested in the history can take a look at BVLC/caffe#2610 comments.",BVLC/caffe#2610,
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/issues/22#issuecomment-172982563,issue_number,"@hsaputra
There is clFFT, clBLAS (alternatively ViennaCL). Random number generator is a bit more tricky (no curand), either use a CPU generator and transfer to GPU or use another existing kernel for RNG.
The biggest pitfall will again be efficient convolution implementations (something like cuDNN).
There is experience about such issues here:
BVLC/caffe#2610
BVLC/caffe#2195
https://github.com/amd/OpenCL-caffe",BVLC/caffe#2610,
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/issues/22#issuecomment-172982563,issue_number,"@hsaputra
There is clFFT, clBLAS (alternatively ViennaCL). Random number generator is a bit more tricky (no curand), either use a CPU generator and transfer to GPU or use another existing kernel for RNG.
The biggest pitfall will again be efficient convolution implementations (something like cuDNN).
There is experience about such issues here:
BVLC/caffe#2610
BVLC/caffe#2195
https://github.com/amd/OpenCL-caffe",BVLC/caffe#2195,
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/issues/22#issuecomment-197022837,issue_number,You can't always use the same commit comments in different repository ;) tensorflow/skflow#22,tensorflow/skflow#22,
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/issues/22#issuecomment-224620497,issue_number,"@djan92
Yes, you are right, #22 is almost 8 months old and has over 100 posts! The information can get swamped!",#22,just extracted relevant text
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/pull/8954#issue-219276170,issue_number,"This is requested in #8246
I'll add the gradient op soon.
This is my first TensorFlow PR. Please let me know if I made any mistake. Thanks!",#8246,
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/pull/8954#issuecomment-296355169,issue_number,"As I noted over in #8246, this can be done in Python with while_loop and TensorArray. I'm not sure how efficient that solution is.",#8246,
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/pull/8954#discussion_r118302537,issue_number,@shoyer The repeat and reduce_slice_sum at #9063 are gradients of each other. I would need this to implement the gradient of reduce_slice_sum.,#9063,
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/pull/8954#issuecomment-342326901,issue_number,"@martinwicke An aside, but I notice that I've been pulled into quite a few PR threads (#9376 is another example) where we're adding a new tf.contrib submodule for a single op. Should we try to consolidate these (to improve loading time, navigability, etc.)?",#9376,
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/pull/2002#issuecomment-212317863,issue_number,@wchan would it make sense to add the batch normalization option to your blocks see: #1736 ? Would love to try it out together!,#1736,
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/pull/11392#issuecomment-314574677,issue_number,"As discussed in linux-rdma/rdma-core#163, I have to give up adding the RDMA libraries as third party dependencies, and rely on target environment for building GDR. This means an extra compile switch in the configure file, and also a macro that shadow all the RDMA API calls.
I will start to migrate my patch in the next few days.",linux-rdma/rdma-core#163,
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh/issues/377#issue-975591,issue_number,"Organising code inside of OH-MY-ZSH is becoming unnecessarily complex. For a while, there has been the /custom directory to dump files that override or append to the functionality of /lib, /plugins, and /themes.
Then the ability to override /plugins via /custom/plugins was added (#89). Now, a new proposal has been submitted to allow the overriding of /themes (#376) and /lib (in the comments to #376) via /custom/themes and /custom/lib respectively.
Additionally, there is the /functions directory (b865f2a) for dumping miscellaneous functions and the /completions directory (#351) for dumping miscellaneous completions.
These directories are unnecessary for we already have a software configuration management (SCM) tool called Git. We should use Git exclusively.",#89,just extracted relevant text
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh/issues/377#issue-975591,issue_number,"Organising code inside of OH-MY-ZSH is becoming unnecessarily complex. For a while, there has been the /custom directory to dump files that override or append to the functionality of /lib, /plugins, and /themes.
Then the ability to override /plugins via /custom/plugins was added (#89). Now, a new proposal has been submitted to allow the overriding of /themes (#376) and /lib (in the comments to #376) via /custom/themes and /custom/lib respectively.
Additionally, there is the /functions directory (b865f2a) for dumping miscellaneous functions and the /completions directory (#351) for dumping miscellaneous completions.
These directories are unnecessary for we already have a software configuration management (SCM) tool called Git. We should use Git exclusively.",#376,just extracted relevant text
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh/issues/377#issue-975591,issue_number,"Organising code inside of OH-MY-ZSH is becoming unnecessarily complex. For a while, there has been the /custom directory to dump files that override or append to the functionality of /lib, /plugins, and /themes.
Then the ability to override /plugins via /custom/plugins was added (#89). Now, a new proposal has been submitted to allow the overriding of /themes (#376) and /lib (in the comments to #376) via /custom/themes and /custom/lib respectively.
Additionally, there is the /functions directory (b865f2a) for dumping miscellaneous functions and the /completions directory (#351) for dumping miscellaneous completions.
These directories are unnecessary for we already have a software configuration management (SCM) tool called Git. We should use Git exclusively.",#351,just extracted relevant text
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh/issues/7175#issuecomment-541782284,issue_number,Hi! I'll take git-remote-branch -> #8259,#8259,
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh/issues/7175#issuecomment-426453170,issue_number,I have created a readme file for the encode64 plugin (#7192).,#7192,
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh/issues/7175#issuecomment-426831222,issue_number,I have created a readme file for dircycle plugin (#7213).,#7213,
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh/issues/7175#issuecomment-426881369,issue_number,"Hello, I've created Readme file for Bower plugin.
#7216",#7216,
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh/issues/7175#issuecomment-427231015,issue_number,"*sighs* I have created a readme for the lol plugin, because why not. (#7231)
Edit: also made a readme for catimg. (#7232)",#7231,
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh/issues/7175#issuecomment-427231015,issue_number,"*sighs* I have created a readme for the lol plugin, because why not. (#7231)
Edit: also made a readme for catimg. (#7232)",#7232,
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh/issues/7175#issuecomment-427500882,issue_number,I just finished dirhistory in #7239.,#7239,
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh/pull/4235#issue-99928789,issue_number,"This PR does the following:
Fix the xc() function by only looking for .xcworskpace and .xcodeproj files.
It also cleans it up by using zsh arrays and localized variables.
Change xcsel function into an alias, since it doesn't do anything extraordinary and ""$*"" might have side effects.
Closes #3259, #3950.",#3259,
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh/pull/4235#issue-99928789,issue_number,"This PR does the following:
Fix the xc() function by only looking for .xcworskpace and .xcodeproj files.
It also cleans it up by using zsh arrays and localized variables.
Change xcsel function into an alias, since it doesn't do anything extraordinary and ""$*"" might have side effects.
Closes #3259, #3950.",#3950,
facebook/react,https://github.com/facebook/react/issues/11347#issuecomment-713725604,issue_number,"Can you please respond to the specific questions in #11347 (comment)? I feel like we're talking past each other. I just want to understand the whole intended behavior — in a specced way. What gets set when, and what gets serialized in which case.",#11347,just extracted relevant text
facebook/react,https://github.com/facebook/react/issues/11347#issue-267902244,issue_number,This is meant to address #7249. The doc outlines the pros and cons of various approaches React could use to handle attributes and properties on custom elements.,#7249,just extracted relevant text
